9562,latitude,longitude,type,residential_population
5956,48.57943125,21.2220119488,dp,1
5957,48.58032575,21.2220119488,dp,1
5958,48.58122025,21.2220119488,dp,1
5959,48.58211475,21.2220119488,dp,1
5960,48.58300925,21.2220119488,dp,1
5961,48.58390375,21.2220119488,dp,0
5962,48.58479825,21.2220119488,dp,0
5963,48.61431675,21.2220119488,dp,0
5964,48.61521125,21.2220119488,dp,0
5965,48.6170002499,21.2220119488,dp,1
5966,48.61878925,21.2220119488,dp,1
5967,48.61968375,21.2220119488,dp,1
5968,48.62057825,21.2220119488,dp,1
5969,48.62147275,21.2220119488,dp,1
5970,48.62236725,21.2220119488,dp,1
5971,48.62326175,21.2220119488,dp,1
5972,48.62415625,21.2220119488,dp,1
5973,48.62505075,21.2220119488,dp,1
5974,48.62594525,21.2220119488,dp,1
5975,48.62683975,21.2220119488,dp,1
5976,48.57943125,21.2233706193,dp,3
5977,48.58032575,21.2233706193,dp,1
5978,48.58122025,21.2233706193,dp,1
5979,48.58211475,21.2233706193,dp,1
5980,48.58300925,21.2233706193,dp,1
5981,48.58390375,21.2233706193,dp,0
5982,48.58479825,21.2233706193,dp,0
5983,48.61521125,21.2233706193,dp,0
5984,48.61610575,21.2233706193,dp,1
5985,48.62147275,21.2233706193,dp,1
5986,48.62236725,21.2233706193,dp,1
5987,48.62326175,21.2233706193,dp,1
5988,48.62415625,21.2233706193,dp,1
5989,48.62505075,21.2233706193,dp,1
5990,48.62594525,21.2233706193,dp,1
5991,48.57943125,21.2247292897,dp,4
5992,48.58032575,21.2247292897,dp,1
5993,48.58122025,21.2247292897,dp,1
5994,48.58211475,21.2247292897,dp,1
5995,48.58300925,21.2247292897,dp,1
5996,48.58390375,21.2247292897,dp,1
5997,48.58479825,21.2247292897,dp,1
5998,48.60894975,21.2247292897,dp,3
5999,48.60984425,21.2247292897,dp,1
6000,48.61073875,21.2247292897,dp,1
6001,48.61521125,21.2247292897,dp,7
6002,48.61610575,21.2247292897,dp,3
6003,48.6170002499,21.2247292897,dp,1
6004,48.62147275,21.2247292897,dp,1
6005,48.62236725,21.2247292897,dp,1
6006,48.62326175,21.2247292897,dp,1
6007,48.62415625,21.2247292897,dp,1
6008,48.62505075,21.2247292897,dp,2
6009,48.57943125,21.2260879602,dp,5
6010,48.58032575,21.2260879602,dp,1
6011,48.58122025,21.2260879602,dp,1
6012,48.58211475,21.2260879602,dp,1
6013,48.58300925,21.2260879602,dp,1
6014,48.58390375,21.2260879602,dp,1
6015,48.60626625,21.2260879602,dp,14
6016,48.61073875,21.2260879602,dp,5
6017,48.61163325,21.2260879602,dp,5
6018,48.61521125,21.2260879602,dp,38
6019,48.61610575,21.2260879602,dp,12
6020,48.6170002499,21.2260879602,dp,3
6021,48.62147275,21.2260879602,dp,2
6022,48.62236725,21.2260879602,dp,1
6023,48.62326175,21.2260879602,dp,1
6024,48.62415625,21.2260879602,dp,3
6025,48.57943125,21.2274466306,dp,12
6026,48.58032575,21.2274466306,dp,1
6027,48.58122025,21.2274466306,dp,1
6028,48.58211475,21.2274466306,dp,1
6029,48.58300925,21.2274466306,dp,1
6030,48.60447725,21.2274466306,dp,29
6031,48.60537175,21.2274466306,dp,4
6032,48.61163325,21.2274466306,dp,5
6033,48.61252775,21.2274466306,dp,24
6034,48.6170002499,21.2274466306,dp,25
6035,48.61789475,21.2274466306,dp,2
6036,48.62147275,21.2274466306,dp,1
6037,48.62236725,21.2274466306,dp,1
6038,48.58032575,21.2288053011,dp,9
6039,48.58122025,21.2288053011,dp,1
6040,48.58211475,21.2288053011,dp,1
6041,48.60089925,21.2288053011,dp,23
6042,48.60179375,21.2288053011,dp,7
6043,48.60268825,21.2288053011,dp,5
6044,48.60358275,21.2288053011,dp,3
6045,48.60447725,21.2288053011,dp,3
6046,48.61252775,21.2288053011,dp,5
6047,48.61789475,21.2288053011,dp,15
6048,48.61878925,21.2288053011,dp,1
6049,48.62057825,21.2288053011,dp,1
6050,48.62147275,21.2288053011,dp,1
6051,48.58122025,21.2301639715,dp,10
6052,48.58211475,21.2301639715,dp,1
6053,48.58300925,21.2301639715,dp,1
6054,48.59911025,21.2301639715,dp,1
6055,48.60000475,21.2301639715,dp,3
6056,48.60089925,21.2301639715,dp,7
6057,48.61878925,21.2301639715,dp,1
6058,48.61968375,21.2301639715,dp,1
6059,48.62057825,21.2301639715,dp,1
6060,48.58300925,21.231522642,dp,2
6061,48.59642675,21.231522642,dp,2
6062,48.59732125,21.231522642,dp,1
6063,48.59821575,21.231522642,dp,1
6064,48.58300925,21.2328813124,dp,4
6065,48.59016525,21.2328813124,dp,1
6066,48.59105975,21.2328813124,dp,1
6067,48.59195425,21.2328813124,dp,1
6068,48.59284875,21.2328813124,dp,1
6069,48.59374325,21.2328813124,dp,1
6070,48.59553225,21.2328813124,dp,1
6071,48.59642675,21.2328813124,dp,1
6072,48.58300925,21.2342399829,dp,4
6073,48.59016525,21.2342399829,dp,1
6074,48.59105975,21.2342399829,dp,1
6075,48.58300925,21.2355986534,dp,2
6076,48.58927075,21.2355986534,dp,1
6077,48.58300925,21.2369573238,dp,1
6078,48.58390375,21.2369573238,dp,2
6079,48.58479825,21.2369573238,dp,2
6080,48.58569275,21.2369573238,dp,1
6081,48.58658725,21.2369573238,dp,1
6082,48.58748175,21.2369573238,dp,1
6083,48.58837625,21.2369573238,dp,1
6084,48.7422318055,21.2666482666,dp,7
6085,48.7431308611,21.2666482666,dp,5
6086,48.74133275,21.2679968,dp,11
6087,48.7422318055,21.2679968,dp,10
6088,48.7431308611,21.2679968,dp,11
6089,48.7404336944,21.2693453333,dp,11
6090,48.74133275,21.2693453333,dp,13
6091,48.7422318055,21.2693453333,dp,18
6092,48.7431308611,21.2693453333,dp,14
6093,48.7440299166,21.2693453333,dp,11
6094,48.7404336944,21.2706938666,dp,11
6095,48.74133275,21.2706938666,dp,20
6096,48.7422318055,21.2706938666,dp,21
6097,48.7431308611,21.2706938666,dp,17
6098,48.7440299166,21.2706938666,dp,10
6099,48.7449289722,21.2706938666,dp,11
6100,48.7386355833,21.2720424,dp,11
6101,48.7395346388,21.2720424,dp,14
6102,48.7404336944,21.2720424,dp,16
6103,48.74133275,21.2720424,dp,21
6104,48.7422318055,21.2720424,dp,21
6105,48.7431308611,21.2720424,dp,20
6106,48.7440299166,21.2720424,dp,17
6107,48.7449289722,21.2720424,dp,15
6108,48.7458280277,21.2720424,dp,11
6109,48.7350393611,21.2733909333,dp,13
6110,48.7359384166,21.2733909333,dp,10
6111,48.7368374722,21.2733909333,dp,16
6112,48.7377365277,21.2733909333,dp,17
6113,48.7386355833,21.2733909333,dp,17
6114,48.7395346388,21.2733909333,dp,26
6115,48.7404336944,21.2733909333,dp,27
6116,48.74133275,21.2733909333,dp,22
6117,48.7422318055,21.2733909333,dp,21
6118,48.7431308611,21.2733909333,dp,21
6119,48.7440299166,21.2733909333,dp,21
6120,48.7449289722,21.2733909333,dp,20
6121,48.7458280277,21.2733909333,dp,15
6122,48.7467270833,21.2733909333,dp,18
6123,48.7332412499,21.2747394666,dp,8
6124,48.7341403055,21.2747394666,dp,12
6125,48.7350393611,21.2747394666,dp,35
6126,48.7359384166,21.2747394666,dp,48
6127,48.7368374722,21.2747394666,dp,43
6128,48.7377365277,21.2747394666,dp,53
6129,48.7386355833,21.2747394666,dp,63
6130,48.74133275,21.2747394666,dp,62
6131,48.7422318055,21.2747394666,dp,38
6132,48.7431308611,21.2747394666,dp,38
6133,48.7440299166,21.2747394666,dp,38
6134,48.7449289722,21.2747394666,dp,38
6135,48.7458280277,21.2747394666,dp,37
6136,48.7467270833,21.2747394666,dp,26
6137,48.7476261388,21.2747394666,dp,19
6138,48.7485251944,21.2747394666,dp,24
6139,48.7242506944,21.276088,dp,5
6140,48.72514975,21.276088,dp,23
6141,48.7260488055,21.276088,dp,38
6142,48.7314431388,21.276088,dp,38
6143,48.7323421944,21.276088,dp,34
6144,48.7332412499,21.276088,dp,59
6145,48.7341403055,21.276088,dp,91
6146,48.7350393611,21.276088,dp,189
6147,48.7368374722,21.276088,dp,164
6148,48.7386355833,21.276088,dp,124
6149,48.7395346388,21.276088,dp,108
6150,48.7404336944,21.276088,dp,108
6151,48.74133275,21.276088,dp,88
6152,48.7422318055,21.276088,dp,76
6153,48.7431308611,21.276088,dp,76
6154,48.7440299166,21.276088,dp,76
6155,48.7449289722,21.276088,dp,76
6156,48.7458280277,21.276088,dp,76
6157,48.7467270833,21.276088,dp,80
6158,48.7476261388,21.276088,dp,64
6159,48.7485251944,21.276088,dp,81
6160,48.74942425,21.276088,dp,64
6161,48.7503233055,21.276088,dp,25
6162,48.7512223611,21.276088,dp,28
6163,48.7242506944,21.2774365333,dp,5
6164,48.72514975,21.2774365333,dp,23
6165,48.7260488055,21.2774365333,dp,50
6166,48.7269478611,21.2774365333,dp,56
6167,48.7278469166,21.2774365333,dp,56
6168,48.7287459722,21.2774365333,dp,56
6169,48.7296450277,21.2774365333,dp,56
6170,48.7305440833,21.2774365333,dp,56
6171,48.7314431388,21.2774365333,dp,56
6172,48.7323421944,21.2774365333,dp,56
6173,48.7332412499,21.2774365333,dp,151
6174,48.7368374722,21.2774365333,dp,150
6175,48.7377365277,21.2774365333,dp,100
6176,48.7386355833,21.2774365333,dp,90
6177,48.7395346388,21.2774365333,dp,90
6178,48.7404336944,21.2774365333,dp,90
6179,48.74133275,21.2774365333,dp,88
6180,48.7422318055,21.2774365333,dp,76
6181,48.7431308611,21.2774365333,dp,76
6182,48.7440299166,21.2774365333,dp,76
6183,48.7449289722,21.2774365333,dp,76
6184,48.7458280277,21.2774365333,dp,110
6185,48.7476261388,21.2774365333,dp,349
6186,48.7503233055,21.2774365333,dp,228
6187,48.7512223611,21.2774365333,dp,15
6188,48.7521214166,21.2774365333,dp,10
6189,48.7530204722,21.2774365333,dp,22
6190,48.72514975,21.2787850666,dp,23
6191,48.7260488055,21.2787850666,dp,44
6192,48.7269478611,21.2787850666,dp,63
6193,48.7278469166,21.2787850666,dp,69
6194,48.7287459722,21.2787850666,dp,69
6195,48.7296450277,21.2787850666,dp,69
6196,48.7305440833,21.2787850666,dp,69
6197,48.7314431388,21.2787850666,dp,69
6198,48.7323421944,21.2787850666,dp,69
6199,48.7332412499,21.2787850666,dp,221
6200,48.7359384166,21.2787850666,dp,231
6201,48.7368374722,21.2787850666,dp,90
6202,48.7377365277,21.2787850666,dp,90
6203,48.7386355833,21.2787850666,dp,90
6204,48.7395346388,21.2787850666,dp,90
6205,48.7404336944,21.2787850666,dp,90
6206,48.74133275,21.2787850666,dp,88
6207,48.7422318055,21.2787850666,dp,76
6208,48.7431308611,21.2787850666,dp,76
6209,48.7440299166,21.2787850666,dp,76
6210,48.7449289722,21.2787850666,dp,76
6211,48.7458280277,21.2787850666,dp,157
6212,48.7521214166,21.2787850666,dp,186
6213,48.7530204722,21.2787850666,dp,20
6214,48.7539195277,21.2787850666,dp,14
6215,48.7548185833,21.2787850666,dp,22
6216,48.7260488055,21.2801336,dp,36
6217,48.7269478611,21.2801336,dp,60
6218,48.7278469166,21.2801336,dp,69
6219,48.7287459722,21.2801336,dp,69
6220,48.7296450277,21.2801336,dp,69
6221,48.7305440833,21.2801336,dp,69
6222,48.7314431388,21.2801336,dp,69
6223,48.7323421944,21.2801336,dp,110
6224,48.7359384166,21.2801336,dp,196
6225,48.7368374722,21.2801336,dp,90
6226,48.7377365277,21.2801336,dp,90
6227,48.7386355833,21.2801336,dp,90
6228,48.7395346388,21.2801336,dp,90
6229,48.7404336944,21.2801336,dp,90
6230,48.74133275,21.2801336,dp,88
6231,48.7422318055,21.2801336,dp,76
6232,48.7431308611,21.2801336,dp,76
6233,48.7440299166,21.2801336,dp,76
6234,48.7449289722,21.2801336,dp,76
6235,48.7458280277,21.2801336,dp,278
6236,48.7539195277,21.2801336,dp,142
6237,48.7548185833,21.2801336,dp,20
6238,48.7557176388,21.2801336,dp,14
6239,48.7566166944,21.2801336,dp,31
6240,48.7260488055,21.2814821333,dp,49
6241,48.7269478611,21.2814821333,dp,60
6242,48.7278469166,21.2814821333,dp,69
6243,48.7287459722,21.2814821333,dp,69
6244,48.7296450277,21.2814821333,dp,69
6245,48.7305440833,21.2814821333,dp,69
6246,48.7314431388,21.2814821333,dp,69
6247,48.7323421944,21.2814821333,dp,69
6248,48.7332412499,21.2814821333,dp,201
6249,48.7359384166,21.2814821333,dp,199
6250,48.7368374722,21.2814821333,dp,90
6251,48.7377365277,21.2814821333,dp,90
6252,48.7386355833,21.2814821333,dp,90
6253,48.7395346388,21.2814821333,dp,90
6254,48.7404336944,21.2814821333,dp,90
6255,48.74133275,21.2814821333,dp,88
6256,48.7422318055,21.2814821333,dp,76
6257,48.7431308611,21.2814821333,dp,76
6258,48.7440299166,21.2814821333,dp,76
6259,48.7449289722,21.2814821333,dp,76
6260,48.7458280277,21.2814821333,dp,353
6261,48.7557176388,21.2814821333,dp,84
6262,48.7566166944,21.2814821333,dp,16
6263,48.7575157499,21.2814821333,dp,10
6264,48.7584148055,21.2814821333,dp,7
6265,48.72514975,21.2828306666,dp,36
6266,48.7260488055,21.2828306666,dp,34
6267,48.7269478611,21.2828306666,dp,62
6268,48.7278469166,21.2828306666,dp,71
6269,48.7287459722,21.2828306666,dp,71
6270,48.7296450277,21.2828306666,dp,71
6271,48.7305440833,21.2828306666,dp,71
6272,48.7314431388,21.2828306666,dp,71
6273,48.7323421944,21.2828306666,dp,71
6274,48.7332412499,21.2828306666,dp,81
6275,48.7341403055,21.2828306666,dp,187
6276,48.7368374722,21.2828306666,dp,147
6277,48.7377365277,21.2828306666,dp,97
6278,48.7386355833,21.2828306666,dp,97
6279,48.7395346388,21.2828306666,dp,97
6280,48.7404336944,21.2828306666,dp,97
6281,48.74133275,21.2828306666,dp,93
6282,48.7422318055,21.2828306666,dp,67
6283,48.7431308611,21.2828306666,dp,68
6284,48.7440299166,21.2828306666,dp,68
6285,48.7449289722,21.2828306666,dp,67
6286,48.7458280277,21.2828306666,dp,347
6287,48.7575157499,21.2828306666,dp,27
6288,48.7584148055,21.2828306666,dp,6
6289,48.7593138611,21.2828306666,dp,1
6290,48.7242506944,21.2841792,dp,2
6291,48.72514975,21.2841792,dp,25
6292,48.7260488055,21.2841792,dp,64
6293,48.7269478611,21.2841792,dp,81
6294,48.7278469166,21.2841792,dp,84
6295,48.7287459722,21.2841792,dp,84
6296,48.7296450277,21.2841792,dp,84
6297,48.7305440833,21.2841792,dp,84
6298,48.7314431388,21.2841792,dp,84
6299,48.7323421944,21.2841792,dp,84
6300,48.7332412499,21.2841792,dp,108
6301,48.7341403055,21.2841792,dp,144
6302,48.7350393611,21.2841792,dp,170
6303,48.7359384166,21.2841792,dp,170
6304,48.7368374722,21.2841792,dp,144
6305,48.7377365277,21.2841792,dp,144
6306,48.7386355833,21.2841792,dp,144
6307,48.7395346388,21.2841792,dp,144
6308,48.7404336944,21.2841792,dp,144
6309,48.74133275,21.2841792,dp,126
6310,48.7422318055,21.2841792,dp,6
6311,48.7449289722,21.2841792,dp,6
6312,48.7458280277,21.2841792,dp,19
6313,48.7584148055,21.2841792,dp,0
6314,48.7593138611,21.2841792,dp,0
6315,48.7602129166,21.2841792,dp,0
6316,48.7611119722,21.2841792,dp,0
6317,48.7242506944,21.2855277333,dp,1
6318,48.72514975,21.2855277333,dp,48
6319,48.7260488055,21.2855277333,dp,81
6320,48.7269478611,21.2855277333,dp,84
6321,48.7278469166,21.2855277333,dp,84
6322,48.7287459722,21.2855277333,dp,84
6323,48.7296450277,21.2855277333,dp,84
6324,48.7305440833,21.2855277333,dp,84
6325,48.7314431388,21.2855277333,dp,84
6326,48.7323421944,21.2855277333,dp,84
6327,48.7332412499,21.2855277333,dp,108
6328,48.7341403055,21.2855277333,dp,144
6329,48.7350393611,21.2855277333,dp,144
6330,48.7359384166,21.2855277333,dp,144
6331,48.7368374722,21.2855277333,dp,144
6332,48.7377365277,21.2855277333,dp,144
6333,48.7386355833,21.2855277333,dp,144
6334,48.7395346388,21.2855277333,dp,144
6335,48.7404336944,21.2855277333,dp,144
6336,48.74133275,21.2855277333,dp,126
6337,48.7422318055,21.2855277333,dp,10
6338,48.7449289722,21.2855277333,dp,21
6339,48.7458280277,21.2855277333,dp,58
6340,48.7593138611,21.2855277333,dp,0
6341,48.7602129166,21.2855277333,dp,0
6342,48.7611119722,21.2855277333,dp,0
6343,48.7620110277,21.2855277333,dp,0
6344,48.7233516388,21.2868762666,dp,1
6345,48.7242506944,21.2868762666,dp,1
6346,48.72514975,21.2868762666,dp,56
6347,48.7260488055,21.2868762666,dp,84
6348,48.7269478611,21.2868762666,dp,84
6349,48.7278469166,21.2868762666,dp,84
6350,48.7287459722,21.2868762666,dp,84
6351,48.7296450277,21.2868762666,dp,84
6352,48.7305440833,21.2868762666,dp,84
6353,48.7314431388,21.2868762666,dp,93
6354,48.7323421944,21.2868762666,dp,84
6355,48.7332412499,21.2868762666,dp,108
6356,48.7341403055,21.2868762666,dp,144
6357,48.7350393611,21.2868762666,dp,144
6358,48.7359384166,21.2868762666,dp,144
6359,48.7368374722,21.2868762666,dp,144
6360,48.7377365277,21.2868762666,dp,144
6361,48.7386355833,21.2868762666,dp,144
6362,48.7395346388,21.2868762666,dp,144
6363,48.7404336944,21.2868762666,dp,176
6364,48.74133275,21.2868762666,dp,196
6365,48.7620110277,21.2868762666,dp,0
6366,48.7629100833,21.2868762666,dp,0
6367,48.7233516388,21.2882248,dp,1
6368,48.7242506944,21.2882248,dp,1
6369,48.72514975,21.2882248,dp,56
6370,48.7260488055,21.2882248,dp,84
6371,48.7269478611,21.2882248,dp,84
6372,48.7278469166,21.2882248,dp,84
6373,48.7287459722,21.2882248,dp,84
6374,48.7296450277,21.2882248,dp,84
6375,48.7305440833,21.2882248,dp,116
6376,48.7323421944,21.2882248,dp,116
6377,48.7332412499,21.2882248,dp,108
6378,48.7341403055,21.2882248,dp,144
6379,48.7350393611,21.2882248,dp,144
6380,48.7359384166,21.2882248,dp,144
6381,48.7368374722,21.2882248,dp,144
6382,48.7377365277,21.2882248,dp,144
6383,48.7386355833,21.2882248,dp,144
6384,48.7395346388,21.2882248,dp,224
6385,48.7629100833,21.2882248,dp,0
6386,48.7638091388,21.2882248,dp,0
6387,48.7215535277,21.2895733333,dp,1
6388,48.7224525833,21.2895733333,dp,1
6389,48.7233516388,21.2895733333,dp,1
6390,48.7242506944,21.2895733333,dp,1
6391,48.72514975,21.2895733333,dp,56
6392,48.7260488055,21.2895733333,dp,84
6393,48.7269478611,21.2895733333,dp,84
6394,48.7278469166,21.2895733333,dp,84
6395,48.7287459722,21.2895733333,dp,84
6396,48.7296450277,21.2895733333,dp,84
6397,48.7305440833,21.2895733333,dp,83
6398,48.7314431388,21.2895733333,dp,72
6399,48.7323421944,21.2895733333,dp,78
6400,48.7332412499,21.2895733333,dp,108
6401,48.7341403055,21.2895733333,dp,144
6402,48.7350393611,21.2895733333,dp,144
6403,48.7359384166,21.2895733333,dp,139
6404,48.7368374722,21.2895733333,dp,106
6405,48.7377365277,21.2895733333,dp,106
6406,48.7386355833,21.2895733333,dp,106
6407,48.7395346388,21.2895733333,dp,106
6408,48.7404336944,21.2895733333,dp,138
6409,48.74133275,21.2895733333,dp,174
6410,48.7638091388,21.2895733333,dp,0
6411,48.7647081944,21.2895733333,dp,0
6412,48.7215535277,21.2909218666,dp,1
6413,48.7224525833,21.2909218666,dp,1
6414,48.7233516388,21.2909218666,dp,1
6415,48.7242506944,21.2909218666,dp,1
6416,48.72514975,21.2909218666,dp,56
6417,48.7260488055,21.2909218666,dp,88
6418,48.7269478611,21.2909218666,dp,65
6419,48.7278469166,21.2909218666,dp,62
6420,48.7287459722,21.2909218666,dp,62
6421,48.7296450277,21.2909218666,dp,62
6422,48.7305440833,21.2909218666,dp,61
6423,48.7314431388,21.2909218666,dp,43
6424,48.7323421944,21.2909218666,dp,56
6425,48.7332412499,21.2909218666,dp,79
6426,48.7341403055,21.2909218666,dp,106
6427,48.7350393611,21.2909218666,dp,106
6428,48.7359384166,21.2909218666,dp,102
6429,48.7368374722,21.2909218666,dp,72
6430,48.7377365277,21.2909218666,dp,72
6431,48.7386355833,21.2909218666,dp,81
6432,48.74133275,21.2909218666,dp,89
6433,48.7647081944,21.2909218666,dp,0
6434,48.76560725,21.2909218666,dp,0
6435,48.7790930833,21.2909218666,dp,4
6436,48.7799921388,21.2909218666,dp,4
6437,48.7808911944,21.2909218666,dp,10
6438,48.7215535277,21.2922704,dp,1
6439,48.7224525833,21.2922704,dp,1
6440,48.7233516388,21.2922704,dp,1
6441,48.7242506944,21.2922704,dp,1
6442,48.72514975,21.2922704,dp,13
6443,48.7269478611,21.2922704,dp,10
6444,48.7278469166,21.2922704,dp,10
6445,48.7287459722,21.2922704,dp,9
6446,48.7323421944,21.2922704,dp,8
6447,48.7332412499,21.2922704,dp,8
6448,48.7341403055,21.2922704,dp,8
6449,48.7350393611,21.2922704,dp,8
6450,48.7359384166,21.2922704,dp,10
6451,48.7395346388,21.2922704,dp,10
6452,48.7404336944,21.2922704,dp,8
6453,48.74133275,21.2922704,dp,8
6454,48.7503233055,21.2922704,dp,33
6455,48.76560725,21.2922704,dp,0
6456,48.7665063055,21.2922704,dp,1
6457,48.7674053611,21.2922704,dp,1
6458,48.7772949722,21.2922704,dp,1
6459,48.7781940277,21.2922704,dp,1
6460,48.7790930833,21.2922704,dp,1
6461,48.7799921388,21.2922704,dp,2
6462,48.7808911944,21.2922704,dp,1
6463,48.78179025,21.2922704,dp,1
6464,48.7826893055,21.2922704,dp,1
6465,48.7395346388,21.2936189333,dp,13
6466,48.7674053611,21.2936189333,dp,1
6467,48.7683044166,21.2936189333,dp,1
6468,48.7692034722,21.2936189333,dp,1
6469,48.7701025277,21.2936189333,dp,1
6470,48.7710015833,21.2936189333,dp,1
6471,48.7719006388,21.2936189333,dp,1
6472,48.7754968611,21.2936189333,dp,1
6473,48.7763959166,21.2936189333,dp,1
6474,48.7772949722,21.2936189333,dp,7
6475,48.7826893055,21.2936189333,dp,3
6476,48.7835883611,21.2936189333,dp,1
6477,48.7386355833,21.2949674666,dp,10
6478,48.7395346388,21.2949674666,dp,66
6479,48.7710015833,21.2949674666,dp,1
6480,48.7719006388,21.2949674666,dp,1
6481,48.7727996944,21.2949674666,dp,1
6482,48.77369875,21.2949674666,dp,1
6483,48.7835883611,21.2949674666,dp,4
6484,48.7844874166,21.2949674666,dp,1
6485,48.7386355833,21.296316,dp,21
6486,48.7727996944,21.296316,dp,4
6487,48.7844874166,21.296316,dp,2
6488,48.7853864722,21.296316,dp,4
6489,48.7368374722,21.2976645333,dp,10
6490,48.7377365277,21.2976645333,dp,11
6491,48.7853864722,21.2976645333,dp,1
6492,48.7368374722,21.2990130666,dp,12
6493,48.7853864722,21.2990130666,dp,1
6494,48.7359384166,21.3003616,dp,1
6495,48.7368374722,21.3003616,dp,2
6496,48.7853864722,21.3003616,dp,1
6497,48.7449289722,21.316544,dp,1
6498,48.7315915735,21.2902133566,dp,53
6499,48.7368509264,21.2902133566,dp,81
6500,48.7377274852,21.2902133566,dp,70
6501,48.7386040441,21.2902133566,dp,70
6502,48.7394806029,21.2902133566,dp,98
6503,48.7403571617,21.2902133566,dp,101
6504,48.7412337205,21.2902133566,dp,72
6505,48.7272087794,21.29156287,dp,34
6506,48.7280853382,21.29156287,dp,29
6507,48.728961897,21.29156287,dp,29
6508,48.7298384558,21.29156287,dp,32
6509,48.7307150147,21.29156287,dp,32
6510,48.7315915735,21.29156287,dp,31
6511,48.7324681323,21.29156287,dp,28
6512,48.7333446911,21.29156287,dp,39
6513,48.73422125,21.29156287,dp,47
6514,48.7350978088,21.29156287,dp,47
6515,48.7359743676,21.29156287,dp,47
6516,48.7368509264,21.29156287,dp,51
6517,48.7377274852,21.29156287,dp,51
